timestamp,source,match_id,home_team,away_team,home_win,draw,away_win,home_or_draw,away_or_draw,home_or_away,over_1_5,under_1_5,over_2_5,under_2_5,over_3_5,under_3_5,both_teams_score_yes,both_teams_score_no
2025-06-15T21:57:35.676443,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:57:46.117642,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:57:56.564803,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:58:06.996720,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:58:17.445383,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:58:28.128724,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:58:38.658103,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:58:49.076261,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:58:59.521924,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:59:09.955119,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:59:20.482259,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:59:30.889200,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:59:41.344402,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T21:59:51.769268,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:00:02.229567,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:00:12.643536,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:00:23.114446,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:00:33.549294,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:00:43.998991,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:00:54.639826,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:01:05.136077,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:01:15.584936,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:01:26.096226,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:01:36.532732,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:01:46.996227,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:01:57.552716,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:02:07.977713,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:02:18.526682,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:02:28.976214,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:02:39.402297,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:02:50.199506,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:03:00.627398,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:03:11.195744,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:03:21.641106,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:03:32.081906,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:03:42.593848,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:03:53.125497,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:04:03.544601,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:04:13.959246,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:04:24.359444,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:04:35.008805,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:04:45.449880,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:04:55.853422,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:05:06.263947,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:05:16.672803,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.16,4.5,1.75,1.9,1.72,2.0
2025-06-15T22:05:27.215660,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.06,12.0,33.0,,8.08,1.01,,,1.15,4.75,1.75,1.9,1.72,2.0
2025-06-15T22:05:37.850410,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.06,12.0,33.0,,8.08,1.01,,,1.15,4.75,1.75,1.9,1.72,2.0
2025-06-15T22:05:48.267018,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.06,12.0,33.0,,8.08,1.01,,,1.15,4.75,1.75,1.9,1.72,2.0
2025-06-15T22:05:58.795407,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.06,12.0,33.0,,8.08,1.01,,,1.15,4.75,1.75,1.9,1.72,2.0
2025-06-15T22:06:09.232038,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.06,12.0,33.0,,8.08,1.01,,,1.15,4.75,1.75,1.9,1.72,2.0
2025-06-15T22:06:19.677158,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.06,12.0,33.0,,8.08,1.01,,,1.15,4.75,1.75,1.9,1.72,2.0
2025-06-15T22:06:30.120123,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.06,12.0,33.0,,8.08,1.01,,,1.15,4.75,1.75,1.9,1.72,2.0
2025-06-15T22:06:40.568293,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.06,12.0,33.0,,8.08,1.01,,,1.15,4.75,1.75,1.9,1.72,2.0
2025-06-15T22:06:51.106037,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.06,12.0,33.0,,8.08,1.01,,,1.15,4.75,1.75,1.9,1.72,2.0
2025-06-15T22:07:01.494002,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.06,12.0,33.0,,8.08,1.01,,,1.15,4.75,1.75,1.9,1.72,2.0
2025-06-15T22:07:11.924478,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:07:22.385542,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:07:32.955730,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:07:43.364553,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:07:53.802302,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:08:04.264004,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:08:14.779183,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:08:25.197424,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:08:35.626583,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:08:46.087040,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:08:57.581316,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:09:07.981842,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:09:18.605875,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:09:29.058146,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:09:39.503695,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:09:49.893094,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:10:00.319967,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:10:10.769174,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:10:21.211369,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:10:31.612097,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:10:42.172719,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
2025-06-15T22:10:52.600412,Sisal,paris-saint-germain-atletico-madrid,Paris Saint-Germain,Atletico Madrid,1.07,11.0,30.0,,7.44,1.02,,,1.15,4.75,1.72,1.95,1.72,2.0
